,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
895045,38524,7,3.54,18.83,12,238,14.77,145.69,74.91
895083,38525,5,4.25,22.57,43,201,22.52,128.38,62.4
895096,38526,6,5.4,26.22,1,237,23.26,118.1,75.79
895137,38527,3,3.33,71.5,60,203,6.5,129.33,58.46
895146,38528,5,5.2,43.0,21,193,16.57,102.4,62.88
895169,38529,2,4.0,101.0,109,210,0.0,159.5,50.5
895176,38530,4,2.5,38.0,47,237,25.53,132.5,63.58
895188,38531,3,4.67,48.2,1,242,64.69,92.17,101.43
895215,38532,4,3.4,23.0,69,161,12.69,116.6,30.53
895226,38533,3,3.5,22.33,159,226,14.34,201.25,26.64
895240,38534,5,3.3,24.44,3,223,34.14,160.6,64.53
895265,38535,2,2.33,63.0,95,221,45.0,143.0,55.64
895269,38536,7,6.0,31.43,7,227,22.15,100.62,79.5
895287,38537,4,3.2,56.25,19,244,49.29,89.6,83.39
895298,38538,2,2.0,46.0,86,132,0.0,109.0,23.0
895301,38539,4,3.5,33.14,11,243,50.0,154.75,86.26
895323,38540,4,5.75,39.33,126,244,25.72,184.25,41.74
895343,38541,3,4.33,32.5,117,182,17.5,143.67,27.79
895350,38542,3,2.0,49.25,41,238,59.21,172.0,67.8
895358,38543,5,3.22,20.38,14,177,19.82,109.56,58.96
895381,38544,2,5.0,48.0,117,165,0.0,141.0,24.0
895387,38545,3,2.75,47.0,79,220,34.22,156.0,50.27
895395,38546,6,5.44,30.25,2,244,21.75,108.11,81.47
895429,38547,5,5.12,32.14,12,237,21.72,104.25,82.31
895466,38548,5,3.86,35.0,6,216,32.59,110.0,69.82
895486,38549,5,3.4,21.78,26,222,23.75,122.5,59.06
895513,38550,8,3.42,19.27,19,231,7.06,115.33,70.29
895540,38551,7,7.38,31.43,12,232,16.94,117.5,79.72
895568,38552,5,5.57,33.83,41,244,25.63,147.14,77.0
895604,38553,6,6.19,16.2,1,244,14.9,120.94,73.32
895666,38554,3,3.0,38.33,120,235,31.33,192.25,43.4
895678,38555,5,4.43,31.67,32,222,17.88,106.43,62.94
895704,38556,2,4.0,66.0,46,244,74.96,184.5,80.49
895716,38557,6,5.9,26.44,6,244,20.51,113.7,78.45
895748,38558,7,3.54,19.75,7,244,16.95,127.38,80.19
895779,38559,4,4.4,40.25,71,232,20.69,167.6,61.04
895799,38560,6,3.58,21.64,6,244,15.84,99.75,78.93
895833,38561,6,3.3,26.11,5,240,22.83,132.1,71.56
895861,38562,5,2.17,39.2,23,219,17.33,117.67,72.4
895871,38563,6,3.5,27.29,41,232,18.14,159.5,65.32
895892,38564,5,3.4,20.33,27,210,14.55,118.2,64.51
895922,38565,4,5.83,21.8,108,217,12.42,155.0,37.71
895949,38566,6,6.78,24.5,30,226,19.2,111.67,72.59
895996,38567,7,6.0,18.83,18,244,10.85,130.15,74.79
896043,38568,6,4.7,26.22,3,239,23.63,119.6,73.68
896071,38569,8,2.24,10.08,2,244,4.49,117.84,76.4
896112,38570,3,2.75,44.67,106,240,37.51,165.75,58.53
896120,38571,5,4.0,48.6,2,245,32.52,137.17,78.06
896138,38572,2,4.5,32.0,5,37,0.0,21.0,16.0
896146,38573,7,5.6,24.11,1,218,13.34,100.5,63.58
896189,38574,6,2.22,26.12,31,240,17.4,122.0,72.51
896205,38575,5,3.43,37.67,15,241,27.55,119.29,78.9
896225,38576,7,3.14,16.85,1,220,13.55,119.36,66.08
896263,38577,7,4.13,16.07,5,230,15.69,106.8,74.15
896306,38578,6,4.75,25.71,44,224,12.14,142.12,63.21
896336,38579,8,3.84,11.5,30,237,7.11,146.89,62.35
896402,38580,7,4.64,18.0,7,241,14.26,130.14,80.3
896454,38581,3,3.67,97.0,43,237,10.0,143.33,79.34
896463,38582,6,6.38,31.71,7,229,26.48,145.12,68.41
896500,38583,7,2.31,15.17,29,211,10.68,131.31,62.64
896525,38584,5,2.17,44.6,11,234,22.79,108.5,80.78
896536,38585,5,4.14,37.17,6,229,29.38,112.29,81.88
896563,38586,7,2.85,17.67,13,225,15.97,111.85,64.03
896595,38587,6,3.33,23.75,33,223,12.31,139.67,66.05
896620,38588,5,2.25,23.71,2,168,21.35,99.25,55.08
896634,38589,5,2.38,29.43,13,219,23.1,113.62,70.52
896647,38590,6,7.0,36.0,22,238,28.69,123.57,78.02
896684,38591,4,4.17,33.6,42,210,19.56,125.33,62.21
896698,38592,4,2.5,31.4,27,184,33.97,136.5,52.5
896712,38593,7,2.22,28.75,13,243,15.76,141.67,81.97
896730,38594,6,3.33,18.64,26,231,26.21,97.25,76.27
896764,38595,6,4.25,17.45,18,210,10.77,117.25,58.73
896804,38596,5,4.44,25.88,37,244,29.8,132.44,78.61
896840,38597,7,3.0,20.64,6,233,19.68,132.83,81.44
896865,38598,4,5.0,41.6,37,245,35.83,169.33,68.91
896891,38599,5,2.86,37.17,22,245,23.43,115.57,68.1
896909,38600,4,4.2,56.5,19,245,55.57,91.8,82.55
896926,38601,5,2.83,35.4,62,239,17.85,167.17,63.9
896943,38602,4,7.6,52.0,29,237,33.41,126.0,71.34
896961,38603,3,3.0,58.75,1,236,53.34,123.6,91.84
896974,38604,8,33.14,11.0,14,234,9.12,139.95,67.2
897089,38605,2,4.6,10.75,188,231,10.83,201.6,15.37
897102,38606,3,5.0,18.0,62,134,13.6,89.2,24.91
897116,38607,4,3.75,77.33,2,234,41.12,98.0,85.72
897130,38608,5,10.83,15.45,61,231,21.88,143.5,38.22
897160,38609,2,5.75,37.33,119,231,43.84,172.25,52.92
897181,38610,4,3.25,79.33,7,245,11.59,119.0,89.27
897188,38611,6,7.44,28.12,7,232,16.47,127.22,74.34
897241,38612,5,4.9,23.56,28,240,24.98,164.5,70.27
897279,38613,7,3.0,17.5,13,223,13.87,116.69,63.04
897315,38614,8,3.94,13.44,16,231,9.39,128.82,62.97
897377,38615,4,3.12,29.86,4,213,28.98,116.0,70.24
897393,38616,4,1.67,40.0,31,231,24.93,154.5,70.79
897403,38617,3,3.0,28.0,133,217,25.7,159.75,34.05
897412,38618,7,3.0,24.22,13,231,13.77,147.4,73.08
897438,38619,5,4.0,25.38,42,245,21.39,161.22,64.28
897470,38620,5,5.17,40.8,6,210,20.65,109.17,63.55
897488,38621,6,2.86,34.5,26,233,23.63,120.86,75.1
897507,38622,4,3.0,39.0,63,219,35.87,147.6,63.95
897520,38623,5,3.0,27.62,8,229,28.34,89.0,72.79
897543,38624,8,15.94,14.38,2,232,7.02,108.76,69.82
897618,38625,6,3.23,17.83,27,241,23.9,166.92,71.61
897654,38626,7,3.15,16.17,2,196,11.79,104.77,50.52
897685,38627,5,5.0,22.43,84,241,22.14,168.0,50.7
897710,38628,3,4.0,30.5,31,153,31.57,108.2,40.98
897728,38629,4,4.4,37.75,75,226,31.62,139.2,57.55
897733,38630,7,4.46,19.83,6,244,16.77,94.08,73.97
897787,38631,5,3.71,26.83,37,198,19.61,123.43,62.88
897804,38632,6,2.0,26.29,42,226,21.25,135.25,69.12
897817,38633,5,7.88,19.14,63,197,10.26,131.62,46.45
897845,38634,5,3.5,24.29,13,183,28.25,75.88,48.41
897865,38635,5,5.22,27.0,16,232,26.75,84.56,67.29
897906,38636,6,2.78,23.5,56,244,14.76,135.67,64.54
897919,38637,5,4.17,44.4,17,239,41.0,135.0,82.82
897939,38638,5,3.56,20.88,64,231,16.89,172.56,51.3
897963,38639,3,6.67,109.0,13,231,51.0,139.0,92.19
897977,38640,3,1.33,101.5,6,209,51.5,90.33,86.36
897980,38641,3,9.25,41.0,64,187,37.0,128.0,54.58
898005,38642,6,2.9,22.22,41,241,16.9,152.7,57.07
898028,38643,5,7.14,31.33,31,219,23.7,134.57,60.69
898048,38644,6,6.33,29.12,4,237,22.21,139.44,76.97
898083,38645,7,4.38,19.08,6,235,15.05,122.54,74.62
898111,38646,2,3.0,159.0,41,200,0.0,120.5,79.5
898116,38647,4,4.0,51.75,6,213,32.61,135.0,72.57
898132,38648,6,4.58,20.0,22,242,14.45,141.25,68.67
898172,38649,6,5.38,31.0,7,224,28.38,106.75,75.47
898202,38650,4,5.14,28.67,30,202,39.49,116.29,72.26
898226,38651,5,3.08,18.27,31,232,17.65,108.0,61.6
898257,38652,4,4.6,30.0,35,155,24.67,94.0,51.14
898275,38653,3,4.67,73.5,84,231,43.5,172.0,63.42
898279,38654,7,3.3,24.22,6,224,19.07,95.7,80.14
898311,38655,5,4.67,41.4,22,229,37.95,134.0,79.79
898329,38656,1,1.0,0.0,85,85,0.0,85.0,0.0
898330,38657,6,4.86,30.5,58,241,15.02,157.14,56.56
898359,38658,3,21.0,83.0,38,204,31.0,131.33,69.33
898365,38659,3,6.75,30.67,27,119,22.95,60.25,35.45
898382,38660,3,2.0,54.0,48,156,5.0,100.33,44.15
898387,38661,7,4.18,15.0,4,244,11.69,139.65,70.99
898441,38662,7,15.25,34.57,2,244,27.58,110.5,68.76
898462,38663,2,1.0,106.0,70,176,0.0,123.0,53.0
898464,38664,3,3.0,42.75,62,233,43.53,159.6,71.72
898471,38665,6,2.56,26.88,29,244,11.78,149.44,72.87
898490,38666,5,3.0,12.0,98,230,11.62,165.92,39.79
898518,38667,4,2.75,34.33,133,236,12.97,184.25,36.85
898526,38668,8,5.71,17.69,15,245,9.3,134.71,71.46
898570,38669,3,3.6,52.0,32,240,64.34,94.0,75.43
898575,38670,6,4.57,35.33,25,237,37.2,139.29,84.09
898601,38671,7,3.22,28.0,1,225,13.44,106.44,66.91
898619,38672,4,6.17,31.4,68,225,22.8,147.17,49.84
898637,38673,4,1.86,32.17,36,229,33.98,113.43,61.26
898648,38674,5,5.44,30.25,3,245,24.13,112.0,82.04
898689,38675,7,7.36,20.2,31,233,17.88,123.55,62.34
898752,38676,3,3.0,59.25,6,243,59.71,93.4,99.75
898764,38677,5,2.17,39.0,34,229,18.99,144.0,67.42
898776,38678,6,3.88,31.57,10,231,18.47,102.12,68.02
898799,38679,5,5.0,35.33,16,228,28.34,96.0,68.56
898822,38680,2,3.33,93.0,32,218,90.0,95.0,86.98
898829,38681,5,4.6,42.5,8,178,23.03,108.0,58.23
898848,38682,4,4.17,25.6,15,143,17.34,65.33,48.61
898870,38683,5,5.0,29.5,8,244,21.11,104.44,84.94
898894,38684,3,3.6,30.5,117,239,26.62,192.6,40.87
898908,38685,4,5.25,42.0,53,179,11.52,111.75,48.79
898924,38686,2,2.0,52.33,36,193,55.1,117.25,72.12
898930,38687,8,3.69,15.4,5,236,10.37,124.81,72.74
898981,38688,5,5.83,43.8,3,222,21.25,102.0,82.43
899006,38689,3,3.67,97.5,27,222,1.5,124.0,79.61
899013,38690,6,3.88,28.86,29,231,14.23,146.0,61.4
899032,38691,7,4.22,24.38,39,234,11.89,139.44,66.33
899064,38692,7,3.5,21.11,29,219,13.46,144.4,60.15
899089,38693,3,2.5,56.0,51,219,50.01,165.25,68.53
899097,38694,7,4.27,21.1,28,239,16.87,105.09,67.54
899127,38695,4,4.67,45.6,17,245,58.56,111.67,91.57
899144,38696,8,4.0,20.91,13,243,13.66,138.42,75.5
899179,38697,6,5.1,24.78,22,245,21.92,137.3,85.83
899214,38698,7,4.08,20.08,3,244,15.96,142.08,65.87
899254,38699,4,3.17,41.6,25,233,50.08,79.33,72.62
899270,38700,4,4.0,24.0,84,204,15.54,136.83,43.45
899283,38701,3,4.5,25.0,120,195,24.83,170.0,29.37
899296,38702,7,4.38,26.29,43,227,10.92,145.62,59.03
899328,38703,8,4.92,17.92,11,226,14.29,131.92,65.93
899358,38704,8,4.81,10.1,23,225,7.55,135.14,65.65
899428,38705,3,3.25,69.0,28,235,42.06,157.25,81.22
899436,38706,7,5.6,24.56,3,224,18.13,121.4,78.44
899472,38707,5,3.83,22.2,76,187,20.0,125.83,41.62
899492,38708,5,3.4,24.33,21,240,18.19,138.3,64.59
899526,38709,5,2.12,27.71,14,208,29.27,101.38,76.26
899542,38710,5,2.83,24.6,114,237,8.4,180.67,41.65
899555,38711,5,4.4,54.0,28,244,36.24,143.2,78.82
899567,38712,4,4.5,41.0,34,239,30.94,146.0,81.44
899581,38713,3,4.0,100.0,31,231,12.0,135.0,81.85
899592,38714,3,1.25,25.33,28,104,13.89,70.5,31.03
899597,38715,3,4.33,104.5,30,239,100.5,101.0,97.59
899605,38716,3,1.75,26.33,1,80,10.34,35.75,31.06
899612,38717,7,3.23,18.58,11,234,13.26,136.15,71.06
899646,38718,2,3.0,57.5,66,181,47.5,139.33,52.01
899653,38719,6,1.9,22.22,41,241,15.24,142.0,77.33
899669,38720,4,3.0,47.5,13,203,39.37,83.6,73.35
899680,38721,3,3.75,36.67,77,187,39.14,131.5,50.7
899688,38722,6,7.09,23.5,5,240,19.11,115.27,78.0
899726,38723,7,3.29,35.17,28,239,11.14,134.29,67.84
899746,38724,5,3.71,35.67,18,232,27.54,155.86,70.01
899757,38725,8,4.35,14.0,18,242,8.04,134.88,71.47
899822,38726,2,2.5,54.0,6,60,0.0,33.0,27.0
899826,38727,7,4.22,24.38,29,224,14.17,123.11,66.95
899843,38728,8,5.5,10.43,24,243,7.93,135.18,66.89
899936,38729,7,8.45,23.1,6,237,18.76,156.82,67.65
899958,38730,4,2.75,58.33,16,191,39.74,95.0,73.76
899968,38731,7,3.94,14.81,5,242,12.0,104.06,73.18
900026,38732,4,2.6,47.75,43,234,26.85,130.2,75.0
900038,38733,7,5.0,19.73,7,224,10.19,111.83,73.79
900086,38734,4,2.75,49.0,95,242,12.03,161.25,55.6
900093,38735,1,4.5,3.0,195,198,0.0,196.5,1.5
900099,38736,5,16.0,32.14,6,231,21.72,124.88,76.81
900116,38737,3,3.33,56.0,89,201,1.0,144.67,45.73
900120,38738,5,3.0,22.11,26,225,30.24,132.2,73.96
900143,38739,6,4.67,29.12,9,242,20.73,114.67,71.41
900173,38740,4,3.0,31.0,80,173,9.93,121.0,35.81
900179,38741,3,3.33,83.0,35,201,9.0,121.0,67.9
900188,38742,8,3.0,22.2,15,237,14.48,115.82,67.11
900213,38743,2,2.0,22.0,42,64,0.0,53.0,11.0
900216,38744,3,1.75,53.0,22,181,50.62,108.0,71.37
900222,38745,3,3.0,67.5,40,175,9.5,104.33,55.3
900228,38746,7,2.65,15.12,2,244,13.24,105.35,79.93
900267,38747,5,8.29,38.67,7,239,27.34,151.14,84.9
900304,38748,5,2.62,30.29,18,230,31.54,127.88,70.61
900318,38749,7,4.6,23.89,27,242,18.01,126.4,78.07
900351,38750,8,3.59,10.95,4,234,8.75,118.5,71.4
900413,38751,3,4.5,59.67,52,231,38.4,125.75,74.18
900424,38752,5,3.78,28.75,3,233,28.55,135.56,76.49
900452,38753,5,7.0,43.0,7,222,27.96,133.0,81.23
900485,38754,5,4.33,27.12,2,219,25.5,85.22,63.22
900514,38755,4,4.5,60.0,46,226,26.55,148.5,66.09
900522,38756,3,5.25,56.0,41,209,27.65,139.0,66.97
900538,38757,5,7.0,41.5,72,238,17.78,157.4,60.68
900559,38758,3,3.0,64.67,43,237,60.73,175.75,78.69
900568,38759,7,4.55,24.2,1,243,17.12,151.73,74.47
900596,38760,2,4.0,133.0,105,238,0.0,171.5,66.5
900598,38761,5,3.7,24.22,16,234,22.74,107.8,76.85
900621,38762,3,2.0,74.0,62,210,34.0,124.67,62.51
900627,38763,6,2.8,21.0,41,230,19.1,146.0,66.12
900651,38764,4,3.2,60.0,2,242,55.34,91.6,80.59
900663,38765,5,7.0,44.4,23,245,30.18,114.5,86.02
900678,38766,8,2.92,17.75,26,239,11.23,111.38,61.68
900711,38767,4,5.38,18.57,14,144,16.09,81.25,44.11
900729,38768,6,3.91,19.9,43,242,11.84,136.18,67.18
900763,38769,8,6.94,13.62,1,219,10.17,114.94,68.36
900845,38770,7,3.2,25.33,6,234,21.08,96.7,72.23
900869,38771,4,2.25,68.33,24,229,31.03,111.75,81.38
900878,38772,6,4.36,21.9,12,231,15.17,119.73,62.91
900920,38773,7,2.45,20.4,28,232,16.6,141.36,64.96
900940,38774,4,2.8,39.0,1,157,25.56,86.4,62.22
900949,38775,6,4.38,24.43,24,195,14.84,115.62,61.34
900977,38776,8,4.91,21.3,7,220,9.17,113.27,71.63
901019,38777,5,4.83,26.0,95,225,10.3,157.17,45.98
901043,38778,5,2.73,21.9,8,227,19.28,128.36,76.74
901068,38779,7,5.0,27.25,21,239,15.28,118.11,75.0
901095,38780,5,4.0,30.29,21,233,24.25,114.25,71.01
901122,38781,7,3.73,21.1,1,212,15.0,92.91,59.99
901159,38782,5,4.12,26.29,4,188,13.74,97.5,59.42
901183,38783,5,4.0,24.4,58,180,12.37,122.5,46.64
901201,38784,7,4.45,20.8,11,219,21.64,130.09,70.82
901236,38785,7,4.27,20.0,18,218,13.61,128.36,56.95
901271,38786,2,11.5,32.0,84,116,0.0,100.0,16.0
901281,38787,3,3.25,27.33,100,182,14.06,147.25,33.01
901294,38788,6,3.56,22.38,31,210,13.13,128.44,54.05
901321,38789,3,7.4,30.0,82,202,31.28,156.8,49.83
901352,38790,8,3.12,15.12,2,244,11.53,126.71,77.74
901402,38791,7,2.82,20.6,37,243,12.12,144.27,61.17
901430,38792,4,3.75,34.57,1,243,23.3,110.0,89.69
901459,38793,2,3.67,71.5,40,183,55.5,93.0,63.97
901464,38794,2,4.0,189.0,3,192,0.0,97.5,94.5
901469,38795,3,3.67,59.0,99,217,25.0,166.33,49.59
901476,38796,4,2.57,38.33,12,242,39.02,112.57,86.84
901492,38797,3,4.0,22.0,12,100,18.1,43.8,30.62
901507,38798,4,4.6,23.25,119,212,11.43,159.8,31.39
901527,38799,3,8.33,86.5,63,236,43.5,135.0,73.54
901535,38800,3,2.8,48.25,41,234,57.26,98.4,69.76
901544,38801,3,1.8,32.75,5,136,34.38,72.6,53.29
901551,38802,4,3.25,32.71,16,245,30.33,146.0,90.29
901565,38803,6,4.17,32.0,61,221,11.38,145.33,54.7
901581,38804,3,2.4,40.5,35,197,33.2,123.6,65.54
901591,38805,1,6.0,0.0,165,165,0.0,165.0,0.0
901593,38806,5,3.4,43.25,29,202,19.19,131.0,60.78
901605,38807,6,3.2,20.22,41,223,18.56,132.9,53.8
901626,38808,3,9.33,80.5,73,234,17.5,147.67,66.24
901635,38809,4,5.2,46.0,43,227,26.12,156.0,70.55
901654,38810,7,2.83,17.36,54,245,10.77,165.08,54.27
901685,38811,4,4.0,60.25,3,244,32.05,111.8,83.56
901701,38812,7,2.75,29.57,21,228,14.55,143.75,69.57
901721,38813,6,3.33,42.4,26,238,25.79,123.17,73.02
901732,38814,5,3.0,39.2,29,225,29.16,136.67,66.27
901747,38815,6,4.5,40.2,28,229,21.44,117.17,70.7
901761,38816,3,4.5,52.33,41,198,51.27,114.75,70.89
901775,38817,4,5.29,37.83,11,238,33.45,125.14,89.83
901804,38818,4,4.14,27.0,67,229,25.37,145.43,65.8
901820,38819,5,18.5,27.8,92,231,15.63,145.5,48.12
901830,38820,4,3.38,24.43,69,240,26.34,190.12,52.79
901852,38821,5,3.5,25.0,15,190,18.23,106.12,51.31
901874,38822,4,5.14,20.83,69,194,15.36,133.71,43.6
901904,38823,3,3.0,34.75,16,155,44.21,59.4,48.89
901916,38824,7,3.73,16.21,18,245,16.11,130.13,75.74
901963,38825,5,2.14,39.5,1,238,24.2,131.14,80.71
901978,38826,6,3.29,27.83,78,245,14.25,158.0,52.62
901998,38827,4,8.0,40.0,40,240,35.28,147.67,84.63
902030,38828,5,3.17,47.8,6,245,32.7,97.33,85.18
902048,38829,5,7.25,24.71,72,245,24.76,156.62,55.68
902091,38830,3,4.75,69.0,37,244,42.5,163.75,83.96
902108,38831,3,1.33,81.0,35,197,36.0,128.0,68.28
902111,38832,6,2.83,42.2,21,232,28.89,100.5,69.8
902127,38833,7,4.27,20.3,30,233,13.72,143.55,68.87
902163,38834,6,3.56,24.25,23,217,23.56,113.56,57.48
902192,38835,5,3.5,34.2,17,188,22.28,79.67,61.46
902209,38836,4,3.8,26.5,114,220,13.24,159.0,40.55
902224,38837,7,4.92,19.64,1,217,11.59,122.33,68.73
902265,38838,4,3.5,63.0,56,245,27.36,159.25,68.22
902278,38839,5,5.0,53.25,17,230,17.85,131.4,71.92
902294,38840,4,4.88,19.71,3,141,18.21,66.0,44.92
902330,38841,3,3.25,13.29,132,225,17.97,175.62,37.01
902352,38842,2,3.33,71.0,69,211,70.0,116.67,66.7
902362,38843,6,5.0,33.86,7,244,14.29,119.38,84.67
902396,38844,6,3.62,29.0,16,219,25.04,130.88,79.33
902415,38845,7,4.73,20.5,16,221,19.73,121.82,67.62
902453,38846,3,6.33,64.0,111,239,20.0,168.33,53.1
902462,38847,4,4.0,72.0,9,225,63.89,153.75,85.98
902476,38848,2,5.5,141.0,43,184,0.0,113.5,70.5
902483,38849,3,3.5,61.67,6,191,74.59,139.25,77.22
902491,38850,5,4.6,43.5,56,230,21.22,137.6,66.61
902505,38851,5,2.62,26.0,51,233,20.56,143.5,66.6
902522,38852,7,3.2,11.63,21,242,9.96,134.2,67.9
902570,38853,5,4.25,29.14,20,224,23.27,132.38,63.52
902594,38854,2,4.0,118.0,61,179,0.0,120.0,59.0
902599,38855,7,4.31,19.92,5,244,15.4,133.08,72.7
902641,38856,5,4.29,37.83,12,239,27.62,131.43,84.84
902666,38857,5,2.75,25.0,17,192,22.78,118.75,65.2
902686,38858,5,4.0,35.6,64,242,17.05,159.83,56.82
902706,38859,3,2.0,74.0,97,245,38.0,158.33,63.02
902712,38860,4,5.4,58.25,10,243,44.73,162.0,83.17
902724,38861,5,3.67,39.4,27,224,30.02,100.0,65.11
902743,38862,8,6.55,5.73,3,238,4.03,121.83,72.49
902934,38863,6,5.0,16.43,1,231,21.22,136.13,64.48
902965,38864,6,3.64,21.3,21,234,16.31,138.82,67.58
902993,38865,7,9.14,18.46,4,244,14.1,117.86,78.11
903100,38866,5,3.0,32.71,4,233,32.99,82.38,65.8
903118,38867,7,3.1,24.22,4,222,16.33,115.1,75.78
903145,38868,2,3.0,193.0,17,210,0.0,113.5,96.5
903149,38869,4,4.2,35.25,71,212,21.79,129.0,55.68
903157,38870,8,4.33,17.91,18,215,13.45,120.42,64.68
903199,38871,5,5.75,29.71,16,224,35.74,86.88,82.23
903216,38872,4,3.8,54.25,11,228,48.42,108.2,93.2
903231,38873,6,3.78,25.25,11,213,20.12,126.0,65.46
903262,38874,4,2.86,26.83,4,165,24.89,97.57,63.29
903281,38875,4,3.33,41.2,39,245,44.88,127.0,78.06
903298,38876,3,3.0,57.5,68,183,2.5,124.67,46.96
903304,38877,5,4.6,38.5,20,174,11.46,87.0,54.41
903316,38878,3,3.67,103.5,4,211,15.5,102.33,84.82
903326,38879,2,2.5,44.0,195,239,0.0,217.0,22.0
903330,38880,3,2.0,28.0,36,120,18.46,87.25,34.62
903338,38881,4,3.5,18.67,62,230,20.41,152.3,60.16
903360,38882,4,2.86,29.17,6,181,23.58,76.0,55.68
903379,38883,3,4.2,48.5,49,243,41.79,150.0,82.6
903390,38884,5,6.6,46.25,58,243,14.29,150.2,68.28
903421,38885,2,2.2,40.25,79,240,58.4,197.6,59.69
903432,38886,6,1.71,38.67,2,234,32.37,151.43,71.38
903443,38887,6,5.25,30.43,11,224,17.6,112.38,72.63
903467,38888,2,2.33,33.0,6,72,21.0,32.0,28.71
903471,38889,4,3.4,48.25,48,241,30.84,158.0,75.22
903486,38890,3,4.5,56.33,15,184,50.15,76.25,64.21
903498,38891,4,3.4,55.25,2,223,43.84,142.8,78.67
903514,38892,5,4.17,39.4,26,223,36.03,114.67,80.77
903534,38893,3,4.75,54.0,70,232,45.99,177.5,64.12
903543,38894,4,4.75,42.0,69,195,18.78,137.75,50.45
903557,38895,6,7.75,26.29,58,242,15.0,146.62,67.59
903595,38896,5,4.17,27.4,95,232,15.76,175.33,48.86
903611,38897,4,3.0,38.5,14,168,21.1,89.6,59.12
903625,38898,4,5.0,31.0,28,245,35.37,161.62,87.66
903656,38899,7,5.15,18.67,7,231,14.25,131.46,64.27
903703,38900,7,2.5,31.14,14,232,15.04,113.5,69.26
903720,38901,7,2.78,28.12,15,240,14.23,137.78,79.94
903740,38902,7,4.88,29.71,35,243,13.47,127.12,64.71
903771,38903,3,4.17,46.0,10,240,47.45,143.67,98.03
903787,38904,5,4.67,47.6,1,239,23.73,126.5,82.8
903803,38905,4,4.71,32.67,33,229,34.73,119.43,80.89
903823,38906,4,3.88,21.71,31,183,16.74,100.12,51.72
903844,38907,5,4.14,20.17,119,240,12.72,180.86,41.67
903871,38908,4,5.43,40.33,3,245,28.96,87.14,82.16
903898,38909,4,5.33,38.2,37,228,28.68,155.17,66.94
903916,38910,6,3.0,25.33,92,244,15.6,159.0,47.0
903934,38911,8,2.0,18.33,17,237,11.37,105.92,69.25
903957,38912,3,5.6,33.5,8,142,29.89,78.6,53.45
903973,38913,4,3.33,38.8,5,199,24.24,102.17,75.83
903991,38914,7,3.0,30.17,56,237,18.3,137.14,62.19
904007,38915,5,3.71,25.67,31,185,11.97,111.14,55.88
904028,38916,3,3.6,41.25,80,245,48.34,147.8,73.11
904042,38917,4,3.0,38.67,6,238,39.7,86.71,76.76
904061,38918,5,3.33,23.6,15,133,11.84,84.83,43.59
904075,38919,6,7.83,37.8,27,216,19.57,129.67,70.53
904108,38920,7,4.45,21.7,1,218,14.26,111.09,61.36
904144,38921,5,2.9,25.33,13,241,30.28,118.6,87.68
904162,38922,6,5.33,34.4,30,202,9.97,120.0,57.34
904181,38923,6,4.0,20.8,18,226,26.15,98.27,67.71
904213,38924,7,2.38,14.87,1,224,14.0,104.62,72.72
904248,38925,6,3.71,32.5,2,197,21.02,87.57,73.19
904270,38926,5,3.57,31.33,5,193,27.03,117.57,62.97
904290,38927,3,4.67,95.0,45,235,77.0,114.33,85.64
904295,38928,8,3.1,11.85,6,243,5.03,134.67,69.81
904348,38929,8,3.29,13.44,11,226,11.59,108.53,70.07
904398,38930,3,2.25,30.33,149,240,19.14,192.5,38.02
904402,38931,7,3.0,19.75,6,243,14.67,139.08,83.48
904436,38932,6,3.62,31.57,1,222,24.62,85.62,76.61
904459,38933,8,2.07,14.64,19,224,11.09,118.2,68.48
904485,38934,7,3.94,14.93,16,240,12.4,122.94,74.73
904531,38935,6,3.44,23.25,1,187,24.78,77.67,66.1
904556,38936,3,5.75,56.0,48,216,38.22,124.25,59.93
904575,38937,3,2.0,63.0,106,232,29.0,178.67,53.22
904581,38938,4,6.0,43.25,6,179,24.98,73.6,65.94
904602,38939,3,1.83,9.8,140,189,6.27,165.5,19.01
904613,38940,4,1.67,46.2,13,244,41.01,162.67,75.2
904623,38941,6,4.55,18.4,21,205,18.01,116.82,69.68
904664,38942,4,5.2,50.0,3,203,53.94,144.6,73.79
904686,38943,2,4.0,34.0,198,232,0.0,215.0,17.0
904689,38944,5,4.0,36.0,1,217,35.06,141.14,72.35
904715,38945,4,3.5,54.33,12,175,20.07,86.5,59.08
904722,38946,6,3.23,17.08,24,229,10.44,128.62,57.58
904746,38947,3,2.0,79.0,79,237,38.0,145.33,66.94
904752,38948,4,4.11,24.0,31,223,35.31,103.22,77.83
904776,38949,5,3.14,33.17,45,244,20.31,154.29,69.57
904795,38950,7,4.38,34.86,1,245,16.08,124.75,74.15
904818,38951,6,5.33,25.88,17,224,23.23,134.67,71.61
904865,38952,4,4.5,72.0,29,245,15.77,146.5,81.51
904883,38953,3,2.67,84.0,21,189,65.0,126.67,75.12
904891,38954,5,4.67,35.4,36,213,27.02,114.17,67.62
904909,38955,6,3.9,23.44,30,241,14.0,135.0,72.25
904934,38956,4,4.5,43.6,7,225,41.31,142.33,70.86
904949,38957,5,3.5,23.43,48,212,18.64,138.62,48.7
904971,38958,3,5.0,26.5,35,141,21.52,83.8,33.88
