,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
840427,42148,4,4.6,34.75,60,199,28.79,128.8,55.34
840440,42149,3,3.33,34.5,78,147,1.5,112.0,28.18
840448,42150,5,4.86,23.83,49,192,15.64,116.71,47.92
840472,42151,4,5.0,36.4,9,191,32.48,100.17,68.48
840489,42152,7,3.0,16.5,6,204,11.1,106.92,61.64
840513,42153,5,5.33,30.2,56,207,16.12,143.0,52.02
840536,42154,5,3.4,42.5,26,196,18.36,114.0,58.27
840553,42155,2,3.0,196.0,6,202,0.0,104.0,98.0
840557,42156,3,3.25,18.67,60,116,18.98,79.25,21.65
840570,42157,4,2.8,44.25,31,208,39.02,92.8,62.09
840579,42158,6,2.71,32.0,2,194,12.91,91.43,67.13
840596,42159,4,2.83,33.6,33,201,25.21,112.83,69.28
840606,42160,4,5.0,35.2,22,198,31.63,114.0,69.92
840628,42161,5,3.75,24.86,14,188,29.17,130.0,61.71
840654,42162,5,2.67,18.5,3,151,13.34,88.56,44.7
840672,42163,7,4.0,17.25,7,214,12.31,97.46,63.53
840709,42164,4,7.4,47.25,9,198,20.6,95.6,64.05
840739,42165,3,3.0,42.25,35,204,45.01,88.0,60.14
840753,42166,1,2.0,8.0,76,84,0.0,80.0,4.0
840757,42167,3,5.8,46.75,19,206,37.78,128.2,69.03
840774,42168,7,3.86,14.92,17,211,10.13,112.79,66.97
840803,42169,5,5.89,15.62,63,188,16.02,117.11,40.36
840837,42170,4,4.2,39.75,58,217,39.07,114.0,54.32
840848,42171,6,5.5,24.43,3,174,12.25,81.0,50.46
840890,42172,4,5.4,31.25,22,147,24.72,64.2,45.8
840903,42173,8,3.67,13.36,29,216,9.13,124.73,55.06
840941,42174,3,3.0,50.0,24,124,48.0,90.0,46.68
840949,42175,3,6.2,27.75,5,116,29.67,80.2,39.03
840965,42176,2,4.67,66.0,45,177,58.0,91.67,60.43
840975,42177,4,3.8,49.5,1,199,22.21,90.8,71.7
840990,42178,4,2.2,30.5,87,209,19.35,161.8,42.67
840999,42179,6,2.0,20.8,6,214,15.19,101.91,65.47
841019,42180,3,3.83,14.0,140,210,6.84,173.17,25.75
841039,42181,4,4.0,10.33,122,184,9.18,153.0,22.74
841057,42182,3,2.33,34.0,17,85,2.0,51.67,27.78
841064,42183,5,4.43,30.0,2,182,15.26,80.86,57.36
841076,42184,5,5.75,23.43,39,203,27.27,136.25,62.24
841099,42185,4,2.0,39.75,8,167,37.14,113.0,55.62
841106,42186,5,4.7,16.78,36,187,12.47,110.6,49.13
841127,42187,3,5.5,8.57,24,84,6.52,57.5,21.63
841159,42188,4,7.4,40.25,7,168,37.36,103.0,67.48
841185,42189,6,7.54,15.17,7,189,13.8,91.62,56.08
841225,42190,5,5.12,24.57,5,177,14.94,106.0,60.87
841250,42191,5,4.4,17.22,36,191,17.16,113.0,60.08
841273,42192,5,3.14,26.67,52,212,17.44,112.43,56.27
841291,42193,5,2.67,39.2,3,199,29.36,122.17,68.09
841301,42194,5,6.14,29.0,1,175,26.97,111.71,60.78
841316,42195,6,2.56,19.5,19,175,12.04,92.0,52.13
841334,42196,3,1.67,36.0,109,181,9.0,142.0,29.7
841339,42197,5,5.86,32.33,6,200,21.13,103.0,59.33
841357,42198,4,3.6,45.25,22,203,27.05,99.6,62.74
841373,42199,4,3.17,29.2,38,184,19.74,89.0,50.9
841390,42200,4,3.83,40.8,7,211,28.05,93.5,69.76
841402,42201,3,3.0,44.0,92,180,26.0,127.33,37.96
841409,42202,7,3.53,13.57,15,205,11.71,113.53,49.55
841449,42203,5,5.62,22.71,43,202,14.07,136.12,47.13
841476,42204,7,3.0,27.29,2,193,12.14,94.88,70.09
841497,42205,7,4.14,16.08,1,210,9.93,105.86,64.69
841548,42206,5,2.4,21.22,22,213,11.21,109.6,60.99
841570,42207,6,4.86,28.0,25,193,21.92,119.29,63.32
841594,42208,8,6.33,11.18,25,215,8.65,118.94,58.93
841691,42209,6,5.25,28.86,11,213,25.96,121.0,63.46
841723,42210,3,1.67,58.0,20,136,29.0,68.33,49.29
841728,42211,6,4.0,40.8,7,211,18.32,116.83,66.2
841748,42212,4,3.2,35.75,30,173,21.09,105.6,55.51
841759,42213,3,4.25,25.67,108,185,24.36,158.75,29.93
841775,42214,3,4.33,28.5,111,168,7.5,142.0,23.54
841787,42215,5,4.17,30.8,34,188,13.01,109.33,57.12
841806,42216,5,3.6,34.0,52,188,29.61,126.6,56.18
841819,42217,6,3.75,20.0,30,170,14.77,88.5,46.86
841840,42218,2,7.0,19.5,174,213,1.5,194.0,15.94
841857,42219,6,5.38,25.86,14,195,13.0,121.25,56.06
841891,42220,5,4.8,51.75,10,217,32.33,138.4,76.93
841911,42221,6,4.38,28.86,14,216,22.03,110.12,68.06
841935,42222,6,8.38,29.71,7,215,31.59,143.5,64.74
841965,42223,5,6.83,34.6,23,196,11.27,107.5,55.6
841997,42224,5,6.25,27.86,17,212,19.51,142.5,62.99
842017,42225,5,3.4,51.25,12,217,26.79,114.6,78.02
842032,42226,3,4.0,98.5,1,198,5.5,97.67,80.47
842040,42227,4,4.5,24.6,77,200,18.1,148.83,42.03
842063,42228,2,3.33,14.0,182,210,8.0,198.67,12.04
842068,42229,5,5.0,29.43,7,213,23.27,121.0,71.21
842107,42230,5,2.44,23.62,23,212,19.08,128.0,75.46
842127,42231,4,2.8,42.25,15,184,21.58,93.4,64.92
842141,42232,2,4.5,17.0,29,46,0.0,37.5,8.5
842149,42233,2,2.0,55.5,78,189,49.5,117.0,50.97
842155,42234,4,2.5,28.0,51,191,19.44,101.5,48.35
842165,42235,6,4.0,23.29,53,216,19.9,152.62,57.52
842186,42236,3,3.0,95.5,4,195,51.5,82.33,81.67
842195,42237,5,4.5,24.57,24,196,16.91,129.38,59.13
842222,42238,3,7.67,32.5,21,86,4.5,55.0,26.62
842238,42239,3,7.0,79.5,45,204,30.5,134.67,66.48
842246,42240,6,4.33,17.55,5,198,15.52,109.33,68.41
842280,42241,7,4.67,22.0,16,192,14.55,117.33,59.65
842306,42242,6,5.0,32.6,29,192,17.4,103.67,61.24
842327,42243,3,3.75,66.0,16,214,41.58,96.75,81.64
842340,42244,8,3.32,10.05,5,216,8.65,107.36,65.12
842392,42245,4,3.0,25.0,56,156,18.29,101.8,41.14
842405,42246,5,4.58,16.55,1,183,17.64,109.08,64.61
842440,42247,6,5.1,18.56,29,196,12.65,111.9,46.63
842471,42248,3,5.0,46.5,3,96,29.5,59.33,40.43
842483,42249,4,2.17,40.8,7,211,31.35,143.5,75.51
842492,42250,2,3.67,83.5,37,204,77.5,146.33,77.35
842502,42251,6,3.0,24.12,10,203,21.78,124.0,55.13
842524,42252,4,6.0,49.0,70,217,18.4,144.0,52.61
842535,42253,2,5.5,31.0,5,36,0.0,20.5,15.5
842540,42254,5,4.0,52.75,4,215,19.15,112.8,70.16
842556,42255,6,3.0,19.12,2,155,10.18,89.22,45.62
842577,42256,2,7.0,61.0,106,167,0.0,136.5,30.5
842590,42257,3,4.25,43.33,45,175,43.18,113.0,58.94
842601,42258,4,4.5,17.78,36,196,21.98,123.8,61.93
842637,42259,6,5.25,23.0,30,191,9.2,117.62,51.53
842669,42260,2,5.0,115.0,96,211,0.0,153.5,57.5
842678,42261,4,5.6,48.25,2,195,33.68,97.6,75.38
842696,42262,2,6.67,47.0,109,203,43.0,141.67,43.4
842707,42263,4,2.75,67.33,4,206,15.2,114.25,75.59
842718,42264,6,4.18,20.7,4,211,14.06,101.18,64.01
842761,42265,3,1.6,34.5,6,144,22.78,56.0,51.07
842768,42266,5,19.17,29.0,43,188,28.87,109.67,60.81
842778,42267,4,2.17,33.8,21,190,34.17,71.17,60.82
842788,42268,4,5.25,57.67,32,205,19.36,107.0,64.8
842804,42269,2,2.0,15.0,92,107,0.0,99.5,7.5
842806,42270,8,2.8,21.11,25,215,13.99,131.2,60.57
842832,42271,7,4.85,16.0,1,193,12.73,85.85,67.78
842889,42272,7,5.92,16.25,18,213,9.51,122.0,59.35
842958,42273,3,5.5,34.33,91,194,22.66,156.25,40.34
842971,42274,3,1.8,20.5,129,211,9.12,176.8,28.29
842979,42275,4,8.43,28.17,33,202,25.37,145.57,56.74
843018,42276,5,9.67,34.8,22,196,25.79,124.67,68.0
843053,42277,2,2.25,54.67,35,199,67.49,82.25,67.61
843062,42278,4,8.17,25.4,7,134,16.57,55.33,44.43
843082,42279,1,1.0,0.0,106,106,0.0,106.0,0.0
843083,42280,3,2.0,45.0,23,113,1.0,67.67,36.75
843086,42281,3,4.33,45.0,36,126,23.0,88.67,38.31
843097,42282,4,1.75,37.67,55,168,19.22,118.0,40.82
843103,42283,7,7.54,15.17,34,216,10.03,114.92,62.79
843170,42284,3,8.33,26.2,63,194,20.73,121.83,40.21
843191,42285,2,1.0,18.5,158,195,7.5,179.0,15.51
843194,42286,6,3.93,13.64,6,197,11.05,89.53,66.55
843248,42287,7,5.23,14.67,28,204,10.27,115.23,52.22
843291,42288,5,4.11,20.38,31,194,17.35,115.89,56.33
843320,42289,7,3.5,14.13,3,215,12.64,112.69,53.33
843359,42290,4,7.0,17.0,77,196,19.72,158.5,37.25
843378,42291,6,3.3,21.33,17,209,16.3,91.5,56.91
843401,42292,3,1.75,45.33,72,208,33.56,149.0,57.97
843407,42293,8,3.69,17.92,1,216,12.29,103.38,73.33
843433,42294,3,3.5,39.67,15,134,34.24,57.0,45.8
843446,42295,4,3.75,55.0,22,187,25.02,90.25,61.86
843456,42296,5,4.33,37.4,22,209,15.82,126.83,61.76
843474,42297,6,3.43,33.83,13,216,22.76,137.43,77.22
843496,42298,1,3.0,3.0,196,199,0.0,197.5,1.5
843501,42299,2,4.67,35.0,100,170,22.0,127.67,30.4
843508,42300,6,3.73,14.71,5,211,15.77,115.53,73.45
843556,42301,3,12.67,27.5,139,194,12.5,170.67,23.21
843561,42302,4,4.5,19.4,56,153,12.27,111.83,33.34
843578,42303,7,6.0,15.54,7,209,10.82,120.29,61.49
843631,42304,2,2.6,31.75,49,176,41.92,123.4,56.11
843640,42305,6,3.45,19.6,17,213,15.03,145.36,58.69
843674,42306,3,3.0,24.0,139,211,15.58,165.5,28.68
843683,42307,4,5.83,24.4,25,147,13.84,95.0,44.25
843704,42308,2,1.33,35.5,3,74,33.5,27.33,33.01
843707,42309,4,2.5,70.0,7,217,46.48,132.75,77.6
843716,42310,7,5.33,22.88,34,217,10.72,134.67,63.97
843752,42311,5,3.5,30.2,38,189,14.62,115.33,47.79
843764,42312,7,4.73,20.0,17,217,17.2,127.09,75.25
843795,42313,4,6.0,45.75,29,212,28.23,141.0,63.11
843810,42314,4,3.5,42.0,41,167,6.68,105.25,46.07
843822,42315,5,3.43,34.5,2,209,22.63,84.14,66.87
843839,42316,5,3.43,29.5,12,189,10.13,94.71,57.76
843857,42317,5,3.2,30.5,42,164,10.31,112.2,43.83
843871,42318,3,3.4,24.5,2,100,16.65,51.0,31.42
843883,42319,6,6.36,19.2,3,195,17.33,109.0,72.07
843909,42320,6,2.5,25.57,38,217,14.92,130.75,60.62
843924,42321,3,7.5,52.67,22,180,30.27,90.75,57.11
843946,42322,4,4.5,44.67,76,210,3.3,143.75,50.45
843958,42323,5,5.0,31.5,13,202,25.34,96.57,72.34
843984,42324,4,2.78,15.5,67,191,17.64,136.11,49.76
844005,42325,6,2.58,17.27,4,194,15.91,114.67,66.84
844032,42326,5,3.33,36.4,30,212,24.69,139.5,58.49
844042,42327,3,5.67,34.0,149,217,28.0,173.67,30.74
844050,42328,4,2.83,29.4,42,189,30.16,133.0,45.52
844065,42329,5,8.12,22.86,13,173,14.61,93.0,56.0
844098,42330,3,3.33,37.0,33,107,20.0,76.67,31.65
844107,42331,4,6.75,67.33,2,204,11.26,109.5,74.99
844119,42332,3,4.0,35.67,27,134,22.43,79.75,37.86
844130,42333,1,3.0,0.0,189,189,0.0,189.0,0.0
844131,42334,4,2.6,38.5,1,155,38.95,73.8,63.57
844142,42335,7,3.71,15.0,3,198,6.66,108.79,59.9
844183,42336,2,2.0,40.5,133,214,33.5,184.67,36.65
844188,42337,3,2.0,76.5,49,202,13.5,121.0,62.79
844194,42338,3,3.67,63.5,62,189,12.5,121.33,52.18
844203,42339,5,3.29,31.33,23,211,25.97,103.29,71.93
844221,42340,7,2.6,22.11,14,213,15.18,118.6,54.03
844239,42341,4,3.0,50.0,35,185,8.52,114.75,55.57
844246,42342,1,3.0,0.0,135,135,0.0,135.0,0.0
844248,42343,5,6.33,29.0,71,216,19.93,138.5,56.93
844260,42344,6,2.88,28.29,2,200,18.96,119.25,65.05
844279,42345,4,3.33,38.8,19,213,26.53,129.33,64.08
844297,42346,5,2.25,28.86,14,216,26.06,107.88,71.28
844313,42347,2,1.67,75.0,27,177,73.0,77.67,70.24
844317,42348,5,4.88,22.43,39,196,19.04,126.75,58.21
844346,42349,2,4.0,97.0,29,126,0.0,77.5,48.5
844352,42350,4,2.33,36.8,16,200,24.26,106.83,72.73
844365,42351,2,4.0,85.0,28,113,0.0,70.5,42.5
844370,42352,2,3.67,75.5,27,178,72.5,126.67,70.49
844380,42353,6,5.0,23.75,13,203,20.77,94.44,56.5
844413,42354,7,3.44,22.88,14,197,11.99,91.67,58.78
844436,42355,5,2.67,40.0,17,217,36.82,99.0,79.74
844450,42356,5,4.38,25.14,19,195,22.52,104.88,61.72
844482,42357,3,2.6,43.0,3,175,50.66,84.8,72.04
844492,42358,4,3.0,50.0,28,178,28.33,86.0,57.64
844500,42359,1,4.0,10.0,155,175,3.0,166.0,8.29
844507,42360,1,2.0,0.0,201,201,0.0,201.0,0.0
844508,42361,2,3.67,48.5,86,183,41.5,148.33,44.17
844519,42362,4,3.6,39.5,40,198,26.12,107.0,61.94
844531,42363,2,2.0,106.0,87,193,0.0,140.0,53.0
844534,42364,3,4.0,59.0,12,189,78.52,142.75,75.54
844547,42365,2,2.0,32.5,138,203,16.5,176.0,27.65
844552,42366,3,2.33,66.0,81,213,2.0,147.67,53.9
844557,42367,3,4.25,58.0,7,181,58.84,67.75,66.89
844570,42368,7,5.54,17.17,5,211,12.31,113.54,60.82
844618,42369,5,3.5,26.4,36,168,18.81,116.5,49.12
844629,42370,3,3.2,28.0,85,197,33.73,114.4,42.41
844639,42371,4,6.44,23.88,17,208,35.01,78.89,66.08
844677,42372,4,2.83,20.4,36,138,15.25,81.0,36.75
844689,42373,5,3.83,17.27,7,197,18.51,116.92,60.39
844728,42374,3,3.67,31.5,121,184,4.5,154.0,25.81
844739,42375,5,1.5,36.2,25,206,36.89,117.5,67.36
844747,42376,7,2.75,26.71,1,188,12.0,104.38,60.28
844763,42377,1,1.0,0.0,77,77,0.0,77.0,0.0
844764,42378,7,4.33,19.09,6,216,15.72,91.83,71.22
844794,42379,7,3.5,19.09,7,217,10.04,125.25,65.76
844827,42380,8,3.54,17.0,13,217,8.69,118.31,68.88
844857,42381,7,3.08,16.33,13,209,8.32,104.08,64.38
844890,42382,4,9.4,46.25,27,212,26.92,143.4,68.17
844910,42383,3,6.25,63.33,21,211,61.3,145.25,73.34
844926,42384,4,5.5,62.67,22,210,22.1,103.0,70.37
844945,42385,7,2.78,11.29,5,197,9.19,89.33,65.01
844994,42386,7,3.21,13.15,28,199,6.48,118.5,50.03
845024,42387,2,2.0,34.5,63,132,33.5,108.67,32.29
845030,42388,3,4.4,24.0,108,204,19.33,142.2,33.7
845051,42389,7,4.09,17.0,21,191,13.18,87.91,57.8
845087,42390,4,4.0,50.33,4,155,36.16,100.0,58.23
845099,42391,6,3.17,34.8,22,196,22.4,91.33,58.71
845117,42392,3,7.33,71.0,17,159,57.0,69.0,63.9
845132,42393,6,3.43,31.67,7,197,11.8,118.43,65.37
845155,42394,5,2.56,19.62,46,203,13.41,131.0,51.25
845174,42395,4,5.17,29.2,21,167,29.77,94.33,54.37
845197,42396,4,15.0,43.25,6,179,35.1,109.4,62.86
845212,42397,5,6.62,25.43,3,181,18.87,72.62,54.7
845247,42398,6,6.12,25.57,14,193,14.01,111.0,62.21
845274,42399,4,3.5,26.86,14,202,28.13,102.0,65.0
845292,42400,1,4.0,0.0,178,178,0.0,178.0,0.0
845294,42401,4,2.8,46.25,13,198,32.45,94.8,66.61
845305,42402,3,3.0,50.0,94,194,4.0,145.33,40.87
845311,42403,2,6.0,151.0,31,182,0.0,106.5,75.5
845320,42404,3,7.6,28.75,61,176,40.04,126.0,52.05
845355,42405,7,7.67,24.5,8,204,13.68,129.11,68.69
845402,42406,2,3.5,78.0,116,194,0.0,155.0,39.0
845405,42407,8,4.52,10.5,6,216,6.16,117.43,60.46
845479,42408,5,4.56,24.12,17,210,19.45,113.44,70.22
845513,42409,5,3.75,21.86,34,187,19.67,111.88,56.13
845528,42410,6,4.64,19.4,7,201,10.78,109.55,66.18
845569,42411,5,1.6,44.25,27,204,16.33,102.2,61.8
845577,42412,4,5.38,20.57,66,210,13.55,151.5,47.75
845601,42413,4,2.29,25.0,61,211,16.06,150.14,54.96
845617,42414,2,2.5,169.0,41,210,0.0,125.5,84.5
845622,42415,5,5.22,17.25,28,166,17.67,83.11,55.02
845660,42416,5,4.2,20.56,31,216,23.12,135.6,75.11
845696,42417,3,2.5,65.33,13,209,57.51,106.5,86.53
845706,42418,2,3.0,133.0,69,202,0.0,135.5,66.5
845711,42419,3,4.5,38.33,69,184,19.14,115.5,43.35
845725,42420,6,7.2,20.11,18,199,17.35,102.8,64.32
845763,42421,2,4.67,36.0,133,205,25.0,177.33,31.67
845767,42422,4,4.0,26.75,36,143,16.8,89.4,34.78
845785,42423,2,7.5,107.0,13,120,0.0,66.5,53.5
845791,42424,5,3.4,51.75,1,208,19.23,106.0,79.23
845803,42425,1,2.0,0.0,176,176,0.0,176.0,0.0
845804,42426,3,2.8,21.25,108,193,18.01,150.8,35.14
845815,42427,7,5.75,13.6,7,211,7.59,109.19,55.15
845891,42428,5,4.0,45.0,8,188,23.7,93.8,65.72
845902,42429,5,3.0,34.0,12,216,32.41,115.57,83.71
845919,42430,7,12.93,13.62,21,198,14.23,116.14,56.79
845949,42431,3,2.0,30.5,45,106,4.5,77.0,24.99
845954,42432,2,6.33,53.0,34,140,29.0,77.33,45.38
845972,42433,5,4.75,18.14,25,152,14.67,70.5,39.14
846003,42434,5,5.17,32.6,32,195,20.19,104.17,50.69
846022,42435,3,5.33,90.0,10,190,34.0,111.33,75.21
846034,42436,4,3.0,37.5,65,215,46.01,171.8,55.31
846043,42437,6,2.67,24.12,2,195,18.39,88.78,70.2
846064,42438,4,6.86,31.5,13,202,22.51,115.29,57.1
846094,42439,4,3.62,21.0,35,182,15.26,120.5,52.04
846120,42440,3,2.8,44.75,27,206,48.72,153.8,65.66
846132,42441,6,3.29,32.33,23,217,24.53,121.14,71.6
846150,42442,5,4.1,20.0,15,195,18.84,106.9,63.21
846179,42443,6,3.44,21.62,27,200,20.79,109.22,62.69
846198,42444,3,6.75,56.67,43,213,38.18,151.25,66.92
846215,42445,6,2.1,19.22,38,211,15.44,116.2,49.48
846234,42446,4,2.5,16.71,66,183,11.58,127.0,39.46
846253,42447,4,3.0,59.33,26,204,30.57,100.5,65.56
846264,42448,2,6.0,11.0,81,103,2.0,91.33,9.03
846281,42449,6,5.67,23.62,28,217,21.69,147.44,62.36
846324,42450,4,3.3,17.67,22,181,15.56,106.2,50.02
846353,42451,3,3.25,35.67,91,198,38.27,162.5,41.9
846365,42452,7,3.47,13.93,4,199,6.5,107.2,67.67
846400,42453,6,7.25,16.27,24,203,11.23,115.83,63.97
846448,42454,2,7.0,66.0,12,144,55.0,59.67,59.8
846464,42455,3,2.33,72.5,30,175,4.5,104.0,59.23
846470,42456,3,3.5,50.67,51,203,53.29,98.25,61.18
846482,42457,3,1.75,44.67,67,201,35.93,156.0,54.5
846487,42458,6,3.1,20.0,30,210,15.85,124.7,68.67
846514,42459,4,11.8,36.5,21,167,20.13,82.6,54.72
846548,42460,4,4.6,31.5,50,176,14.12,117.2,46.11
846562,42461,3,6.0,21.0,96,159,5.35,126.25,24.41
846578,42462,5,5.0,38.0,12,202,16.44,122.67,62.62
846595,42463,1,5.0,0.0,126,126,0.0,126.0,0.0
846599,42464,7,5.55,20.0,4,204,12.47,125.36,59.99
846651,42465,4,6.0,27.6,43,181,17.68,117.17,50.8
846677,42466,7,4.8,19.67,7,184,14.85,111.3,58.88
846717,42467,3,5.67,28.0,78,134,12.0,110.0,23.55
846726,42468,6,4.44,22.88,29,212,18.87,132.56,64.94
846752,42469,3,4.0,80.0,13,173,31.0,82.67,66.93
846762,42470,3,4.0,29.67,114,203,35.59,139.75,36.66
846775,42471,6,3.6,18.78,34,203,14.14,108.6,56.67
846805,42472,3,3.5,41.67,41,166,40.61,81.25,49.8
846816,42473,3,6.5,45.0,34,169,34.1,99.5,57.99
846826,42474,5,4.43,30.5,16,199,25.24,81.57,66.6
846851,42475,6,8.0,28.33,24,194,14.52,112.71,61.84
846899,42476,4,5.25,17.0,47,166,13.8,110.25,43.63
846929,42477,5,3.89,26.38,5,216,18.47,101.78,62.11
846955,42478,3,3.0,33.0,142,208,12.0,171.0,27.53
846961,42479,7,3.55,16.8,23,191,9.39,105.18,53.58
846996,42480,4,4.0,60.33,7,188,5.31,99.0,68.25
847010,42481,2,3.0,33.0,105,171,28.0,128.67,30.0
847018,42482,4,2.8,30.25,80,201,15.45,139.2,39.58
847031,42483,5,4.67,39.6,15,213,20.0,117.83,66.63
847055,42484,6,2.67,38.6,7,200,12.96,100.83,71.21
847067,42485,3,1.5,53.0,7,166,56.04,114.75,62.98
847071,42486,5,2.8,45.75,34,217,28.5,143.0,66.97
847080,42487,4,2.5,52.67,31,189,45.58,133.25,60.8
847089,42488,7,5.22,24.75,5,203,15.92,92.56,61.89
847116,42489,7,4.4,21.22,3,194,14.34,94.5,59.22
847149,42490,6,2.36,16.5,46,211,13.09,122.64,51.92
847171,42491,3,3.0,45.33,69,205,42.13,156.75,52.04
847178,42492,5,2.11,22.88,29,212,19.44,124.33,61.59
847196,42493,4,3.75,48.33,70,215,28.77,143.0,60.15
847204,42494,3,4.67,57.0,102,216,53.0,176.67,52.82
847209,42495,5,6.12,22.0,41,195,13.63,116.0,50.88
847249,42496,5,6.0,46.5,24,210,16.21,104.0,68.11
847271,42497,4,3.5,57.33,30,202,41.52,91.0,70.01
847281,42498,3,1.2,48.75,1,196,44.06,113.2,74.24
847287,42499,2,3.33,22.5,40,85,21.5,55.33,20.98
847296,42500,4,4.75,40.33,80,201,17.46,131.0,45.01
847309,42501,5,3.38,25.71,3,183,11.18,92.88,56.92
847334,42502,6,4.0,26.43,18,203,17.75,119.75,70.8
847358,42503,3,5.0,38.5,93,170,14.5,136.33,32.17
847372,42504,5,4.62,22.71,16,175,12.96,104.88,53.86
847400,42505,7,4.12,10.87,28,191,4.86,103.94,51.44
847437,42506,4,4.12,20.43,49,192,24.32,111.25,55.54
847458,42507,6,2.67,20.75,49,215,16.39,110.44,59.97
847473,42508,5,8.3,22.78,12,217,28.17,85.3,54.62
847492,42509,5,4.45,17.3,26,199,25.04,96.64,70.07
847526,42510,6,4.6,16.22,42,188,8.99,103.7,47.65
847560,42511,7,4.38,16.0,21,213,9.92,120.38,66.3
847598,42512,2,2.5,133.0,76,209,0.0,142.5,66.5
847603,42513,6,5.0,35.4,16,193,10.56,111.0,60.86
847626,42514,5,3.67,15.38,33,156,10.91,105.78,40.91
847654,42515,2,3.0,17.5,41,76,3.5,57.33,14.38
847659,42516,7,2.93,14.14,14,212,8.17,113.0,67.12
847695,42517,3,6.5,34.33,9,112,16.42,50.75,40.26
847712,42518,6,4.2,20.22,15,197,16.27,126.0,57.41
847747,42519,6,3.8,20.67,13,199,16.66,108.5,62.11
847777,42520,3,1.5,15.67,47,94,10.27,74.25,17.09
847782,42521,4,4.0,22.89,4,210,15.44,119.8,68.37
847818,42522,5,8.86,21.0,49,175,9.88,105.29,44.24
847862,42523,7,4.21,13.38,29,203,11.66,111.86,57.07
847906,42524,4,3.75,56.67,46,216,22.16,142.75,62.93
847919,42525,5,6.0,27.5,30,195,27.71,108.43,64.99
847947,42526,5,3.83,33.4,45,212,15.2,116.17,61.5
847968,42527,4,4.2,52.25,3,212,35.93,120.6,85.05
847978,42528,5,5.57,25.0,14,164,21.57,90.14,51.47
848010,42529,5,8.17,33.8,29,198,27.47,115.83,69.17
848045,42530,4,4.14,31.17,16,203,19.82,121.14,60.48
848072,42531,1,6.0,0.0,193,193,0.0,193.0,0.0
848077,42532,3,1.33,31.5,13,76,7.5,42.0,25.96
848080,42533,2,5.5,74.0,13,87,0.0,50.0,37.0
848091,42534,3,5.2,38.5,43,197,25.98,118.6,63.39
848108,42535,4,3.57,34.17,1,206,27.72,88.43,77.98
848131,42536,4,4.5,23.43,31,195,33.64,135.88,62.34
848148,42537,3,2.22,26.38,2,213,46.18,74.78,74.05
848162,42538,3,3.67,23.8,36,155,16.41,91.5,38.13
848180,42539,5,3.57,19.67,75,193,5.37,134.71,40.09
848197,42540,6,4.12,22.29,52,208,13.84,123.38,58.47
848223,42541,4,4.0,49.0,9,205,23.74,115.6,74.16
848236,42542,2,4.5,11.0,205,216,0.0,210.5,5.5
848243,42543,4,2.75,27.67,53,136,7.41,92.75,30.08
848253,42544,7,1.91,18.6,14,200,12.02,100.64,58.84
848272,42545,3,3.33,49.0,59,157,26.0,99.33,41.84
848278,42546,5,4.5,22.22,13,213,23.2,128.3,72.28
848315,42547,6,3.23,15.67,7,195,11.67,86.92,58.6
848342,42548,3,5.17,24.4,71,193,22.25,143.67,39.82
848358,42549,4,3.6,27.5,60,170,16.89,115.0,44.28
848373,42550,5,2.0,30.5,1,184,25.23,89.57,75.45
848386,42551,7,3.6,21.78,4,200,13.6,98.8,69.64
848412,42552,3,7.0,22.75,90,181,13.97,134.8,29.47
848437,42553,6,8.0,35.67,3,217,24.86,107.86,81.35
848470,42554,2,3.0,141.0,18,159,0.0,88.5,70.5
848475,42555,3,4.0,100.5,4,205,52.5,122.0,85.71
848487,42556,4,2.2,38.5,42,196,22.56,119.2,49.74
848498,42557,5,4.5,30.4,24,176,18.98,87.83,55.9
848513,42558,3,2.33,34.0,26,94,12.0,64.0,28.33
848518,42559,4,4.33,25.0,49,174,19.96,103.5,39.41
848538,42560,7,5.29,27.83,28,195,9.92,106.29,56.15
848567,42561,4,3.0,50.75,14,217,39.24,146.2,75.15
848573,42562,3,4.75,53.0,17,176,32.63,84.0,57.9
848592,42563,5,16.0,41.75,12,179,18.81,91.4,64.85
848620,42564,6,2.78,23.12,27,212,10.07,103.33,60.45
848642,42565,8,3.0,14.13,4,216,6.9,104.88,64.72
848679,42566,4,4.12,18.0,77,203,21.67,156.25,48.25
848702,42567,4,4.25,27.86,15,210,27.97,110.75,62.9
848725,42568,3,4.67,62.0,78,202,33.0,151.0,52.96
848734,42569,3,4.5,49.0,47,194,41.21,125.75,64.29
848744,42570,6,4.78,18.75,30,180,12.27,87.67,48.37
848776,42571,6,2.5,40.2,15,216,23.8,113.83,71.65
848788,42572,5,4.67,30.0,37,187,22.14,113.67,54.42
848808,42573,5,5.83,36.2,29,210,24.43,136.83,57.29
848835,42574,4,3.33,30.0,37,187,17.64,92.17,55.0
848848,42575,3,4.0,79.5,29,188,67.5,131.0,72.29
848859,42576,2,5.0,65.0,42,107,0.0,74.5,32.5
848869,42577,4,4.4,40.25,18,179,27.94,81.6,62.92
848879,42578,3,3.0,73.0,39,185,35.0,123.67,61.85
848883,42579,4,3.4,42.75,31,202,18.67,105.2,65.5
848896,42580,3,4.0,50.67,56,208,51.62,102.75,61.72
848909,42581,4,3.17,32.8,12,176,19.85,101.5,57.31
848927,42582,6,4.25,14.82,28,191,11.79,102.58,55.9
